location,time_step,loss_of_load
NED,675,7571.9044119142
ITA,676,11149.7354558943
NED,676,7487.868328459899
ITA,677,11429.6653217427
NED,677,7531.3693598950995
ITA,678,13429.7439284561
NED,678,8045.472458673999
ITA,679,18417.565117922855
NED,679,9386.0951547205
ITA,680,3151.48265065709
NED,680,11678.7972433133
ITA,688,3814.246794763163
ITA,689,30892.226055167957
NED,689,12924.554142380966
ITA,690,34342.3305368861
NED,690,13993.249847623701
ITA,691,34540.1070725398
NED,691,13695.6632462151
ITA,692,33083.660379213
NED,692,13244.834374978302
ITA,693,29999.3606616595
NED,693,12522.124057271802
ITA,694,26452.5681222696
NED,694,11523.577653874301
ITA,695,21856.0385859485
NED,695,10489.4394974844
ITA,696,17706.7882917981
NED,696,9604.5889717015
ITA,697,14548.449153205
NED,697,8821.570405869
ITA,698,12529.1000122484
NED,698,8316.3652453382
ITA,699,11483.4199698947
NED,699,7957.481735998301
ITA,700,11137.5645921618
NED,700,7834.8879201356995
ITA,701,11425.6083671651
NED,701,7866.525033906701
ITA,702,13231.9673928024
NED,702,8244.1930795481
ITA,703,18713.182952041152
NED,703,9513.6322696099
ITA,704,13320.525382765001
NED,704,11582.8972421949
ITA,713,26378.725085537317
NED,713,12171.7124727785
ITA,714,32442.6615559661
NED,714,13528.579739112
ITA,715,33314.9067901312
NED,715,13298.2220044668
ITA,716,31974.083302263498
NED,716,12750.504472306198
ITA,717,28775.1746178953
NED,717,11943.758071145501
